x,y,z
10564.33,53831.99,36.7
10555.11,53835.08,41.4
10557.8,53827.48,40.8
10578.16,53805.53,35.6
10582.08,53800.92,35.9
10564.68,53818.07,39.6
10568.98,53812.3,39.0
10573.53,53805.14,38.4
10579.58,53798.33,37.6
10585.81,53794.82,37.4
10587.93,53819.64,35.3
10593.95,53801.67,35.6
10558.68,53785.31,48.9
10549.02,53799.26,48.9
10562.98,53787.05,37.2
10566.93,53774.38,35.4
11149.48,53411.18,121.1
11161.12,53402.42,121.3
11351.79,53257.65,151.0
11370.27,53268.93,153.0
11161.07,53390.74,109.4
11155.64,53398.9,109.1
11149.08,53403.43,106.6
11143.17,53405.47,109.4
11130.6,53407.11,109.6
11354.43,53260.64,150.0
11357.59,53259.73,151.0
11364.64,53261.91,151.0
11363.57,53265.85,149.5
11367.43,53274.96,149.9
11365.29,53283.12,150.2
11361.72,53287.72,150.3
11355.9,53295.07,150.2
11352.65,53310.8,150.3
11360.68,53307.69,150.6
11361.57,53311.51,150.6
11360.41,53317.03,150.5
11357.09,53321.31,150.5
11352.5,53328.08,150.8
11355.86,53363.23,153.6
11361.9,53368.19,154.1
11365.31,53361.31,154.3
11369.08,53356.39,154.4
11372.69,53349.7,154.2
11364.5,53345.73,154.1
11375.25,53339.15,154.4
11375.14,53336.11,154.5
11375.32,53324.74,154.0
11369.85,53316.68,154.9
11366.21,53315.85,154.9
11365.11,53318.6,154.6
11363.16,53324.11,154.3
11359.26,53329.76,154.1
11354.39,53336.51,153.9
11047.07,53469.74,104.8
11060.87,53475.63,111.0
11164.34,53374.54,109.3
11165.03,53385.29,109.5
11128.16,53418.12,109.7
11129.77,53428.85,109.8
11125.15,53441.57,109.7
11124.99,53453.38,109.4
11116.91,53460.75,109.1
11173.33,53377.0,121.8
11172.47,53386.21,121.9
11169.94,53392.57,121.5
11136.56,53412.25,119.5
11137.49,53416.92,120.7
11137.6,53423.06,120.9
11136.3,53434.44,120.9
11134.47,53449.6,120.5
11135.59,53460.7,120.5
11121.8,53472.1,118.3
11370.21,53273.83,154.0
11364.42,53290.53,158.4
11366.62,53295.23,161.5
11371.9,53306.31,163.9
11379.95,53315.26,164.8
11383.27,53325.28,167.9
11386.86,53336.13,168.0
11388.46,53345.09,169.1
11381.39,53361.62,168.7
11373.32,53369.0,168.2
11373.57,53384.47,167.9
11370.76,53397.69,166.9
11333.17,53417.08,139.6
11332.45,53434.55,140.9
11340.35,53433.45,150.0
11340.7,53423.41,151.3
11339.21,53409.41,152.5
11336.67,53397.12,153.2
10746.65,52925.2,71.3
10752.81,52915.26,71.7
10570.98,53816.64,36.7
10564.33,53831.99,36.7
10555.11,53835.08,41.4
10557.8,53827.48,40.8
10578.16,53805.53,35.6
10582.08,53800.92,35.9
10564.68,53818.07,39.6
10568.98,53812.3,39.0
10573.53,53805.14,38.4
10579.58,53798.33,37.6
10585.81,53794.82,37.4
10587.93,53819.64,35.3
10593.95,53801.67,35.6
10558.68,53785.31,48.9
10549.02,53799.26,48.9
10562.98,53787.05,37.2
10566.93,53774.38,35.4
10542.45,53846.12,41.5
10549.41,53831.75,39.6
10561.24,53813.53,39.6
10556.12,53804.07,39.6
10547.48,53814.96,39.6
10588.68,53683.3,48.8
10592.02,53673.15,49.2
10592.47,53666.52,49.4
10591.49,53656.54,49.9
10591.2,53648.45,50.3
10595.67,53637.21,50.5
10600.34,53627.14,50.8
10572.03,53784.51,35.3
10585.22,53686.51,49.4
10580.96,53692.91,49.4
10579.21,53699.44,48.1
10577.55,53703.8,47.3
10574.29,53709.86,46.9
10572.27,53716.97,47.7
10571.84,53723.77,47.4
10568.1,53732.37,47.2
10566.97,53743.33,47.6
10564.5,53750.69,47.5
10562.49,53760.41,48.1
10561.81,53768.11,48.2
10560.84,53773.96,48.1
10578.75,53787.74,35.9
10588.47,53782.76,35.7
10576.43,53768.43,35.4
10542.74,53810.29,47.8
10541.15,53821.59,39.6
11398.88,53352.88,169.5
11108.13,53476.97,109.2
10743.88,52909.48,84.7
10737.39,52918.06,85.0
10730.43,52935.03,84.7
10723.07,52948.78,85.5
11125.14,53462.72,108.7
11096.06,53485.41,109.0
11117.08,53474.9,117.7
11168.4,53440.25,123.6
11157.59,53437.34,120.3
11178.55,53408.05,121.0
11176.23,53418.02,120.6
11171.59,53431.91,120.6
11223.36,53392.75,133.2
11214.71,53400.55,132.3
11201.37,53412.75,130.0
11192.9,53421.78,128.3
11197.75,53402.25,121.3
11213.3,53381.51,121.6
11373.35,53351.54,157.0
11377.2,53347.06,157.3
11376.67,53333.98,155.3
11359.68,53294.21,152.3
11369.64,53285.09,157.7
11365.12,53294.78,161.7
11370.87,53303.78,163.9
11380.08,53315.33,165.0
11383.45,53324.99,168.0
11386.88,53334.84,168.3
11395.19,53346.58,170.7
11384.31,53354.02,169.6
11381.4,53363.36,169.5
11388.99,53374.12,171.4
11372.19,53370.31,168.1
11376.29,53377.3,168.4
11374.06,53382.37,168.0
11372.0,53390.63,167.4
11370.94,53396.77,167.1
11371.37,53403.49,166.8
11373.91,53415.57,166.7
11371.57,53418.71,165.4
10558.75,53738.14,64.9
10558.96,53721.62,64.2
10561.4,53712.08,64.5
10614.51,53578.03,58.4
10608.25,53590.41,58.3
10605.16,53594.42,58.2
10602.0,53603.52,58.3
10600.06,53612.43,57.9
10595.56,53622.88,58.0
10592.72,53630.61,58.2
10589.54,53633.5,58.6
10588.2,53641.15,58.3
10585.44,53647.49,60.8
10584.23,53652.89,61.1
10580.12,53659.87,61.8
10580.61,53669.36,61.3
10582.79,53679.41,57.1
10574.76,53693.11,57.7
10560.91,53733.26,60.4
10560.87,53738.65,60.7
10543.53,53793.41,62.7
10550.59,53783.27,61.7
10552.45,53764.11,62.1
10555.46,53750.22,63.0
10559.66,53743.81,62.3
10559.47,53716.15,65.3
10566.88,53698.12,64.2
10571.76,53689.35,62.3
10576.65,53679.59,61.9
10582.71,53676.84,61.1
10562.45,53720.47,58.3
10565.04,53714.29,57.5
10568.76,53702.24,57.9
10572.91,53697.1,57.4
11361.87,53308.32,150.7
11360.29,53318.06,150.7
11376.9,53339.85,154.8
11358.45,53418.65,151.8
11357.9,53402.12,152.2
11356.95,53381.04,153.1
11365.41,53361.22,154.4
11368.04,53457.1,146.4
11364.94,53446.73,147.5
11359.0,53437.97,149.1
11355.68,53426.13,151.0
11358.77,53420.02,152.0
11358.29,53413.78,151.8
11339.59,53433.29,150.2
11346.63,53442.7,149.0
11352.74,53455.17,146.9
11358.74,53467.08,145.5
11372.28,53390.52,167.5
11372.35,53407.15,166.8
11372.74,53422.03,166.8
11374.93,53424.85,166.3
11377.72,53422.64,166.6
11377.47,53412.01,167.0
11376.65,53395.13,167.2
11379.2,53384.49,168.1
11384.09,53375.66,169.3
11392.85,53371.58,171.2
10624.28,53549.17,60.3
10617.26,53570.62,58.6
11235.18,53471.2,138.9
11135.15,53458.94,119.4
11396.05,53380.8,178.2
11391.82,53381.15,178.3
11218.51,53617.96,132.8
11200.18,53666.26,132.8
11276.96,53658.55,145.2
11221.13,53696.7,145.2
11207.53,53747.56,145.6
10619.44,53561.19,60.1
10625.68,53543.69,60.8
10629.57,53530.05,62.1
10634.08,53517.29,63.5
10638.53,53507.93,64.4
10747.39,52901.68,82.0
10757.41,52889.26,79.9
10755.84,52873.33,79.1
10757.14,52852.59,78.2
10822.61,52826.93,74.5
10808.06,52829.79,74.6
10795.41,52836.78,75.2
10778.59,52839.23,78.5
10742.9,52903.54,86.5
10732.68,52917.41,89.2
10725.84,52924.69,91.3
10714.59,52947.57,93.2
10736.22,52911.96,89.1
10572.21,53327.71,65.4
10575.6,53200.58,69.3
10740.5,52815.68,79.8
10799.18,52806.4,66.1
10700.15,52926.29,91.2
10662.25,52967.97,80.0
10713.08,52917.37,91.0
10766.62,52840.56,72.0
10809.51,52791.24,64.2
10832.86,52793.92,66.6
10737.68,52798.84,76.6
10739.5,52816.88,79.8
10732.02,52845.22,84.5
10730.59,52864.15,86.4
10727.22,52890.63,87.5
10721.37,52915.26,90.0
10764.88,52818.25,71.0
10788.65,52811.77,67.3
10798.18,52807.6,66.1
10813.0,52822.6,66.7
10673.18,52977.12,81.3
10699.15,52927.49,91.2
10690.9,52908.68,91.4
10664.12,52948.48,79.4
10714.42,52820.78,85
10738.41,52822.91,80
10753.45,52827.06,75
10770.24,52822.44,70
10805.91,52799.58,65
10566.49,53235.75,68.4
10564.98,53333.26,65.4
10560.46,53323.48,64.5
10629.97,53011.13,91.2
10591.49,53136.24,81.1
10577.89,53177.75,72.6
10585.62,53226.58,68.3
10574.6,53201.78,69.3
10549.02,53226.12,67.7
10567.92,53246.75,68.7
10560.49,53258.8,66.5
10633.21,53288.01,66.3
10577.65,53297.98,64.5
10577.43,53284.24,64.6
10572.75,53302.64,63.0
10573.78,53316.63,64.6
10550.02,53335.3,66.0
10543.93,53339.0,67.1
10567.77,53346.69,70.6
10590.11,53347.88,71.4
10541.57,53324.4,62.8
10547.15,53276.08,64.0
10544.4,53294.12,65.0
10572.55,53195.89,70
10594.44,53175.0,75
11288.35,52968.0,60.7
11204.67,52965.64,59.0
11167.5,52944.97,60.5
11191.6,53809.19,141.2
11190.81,53827.31,142.0
11131.15,53465.54,119.9
11125.68,53469.95,119.0
11106.62,53481.08,117.1
11119.89,53508.54,118.5
11111.33,53514.69,118.3
11108.32,53518.92,118.0
11219.08,53446.48,130.7
11229.85,53447.31,137.1
11231.15,53464.55,138.2
11285.03,53428.0,139.8
11274.57,53420.75,138.5
11263.32,53419.53,137.2
11249.58,53421.98,136.3
11234.9,53431.45,135.0
11225.62,53435.5,132.4
11118.56,53511.53,118.5
11118.42,53507.79,116.4
11153.42,53483.09,120.2
11181.46,53464.02,124.0
11206.83,53445.0,127.6
11226.19,53430.02,130.2
11240.21,53421.52,131.9
11253.18,53413.93,133.6
11264.89,53416.76,135.0
11277.65,53418.38,136.5
11182.18,53432.91,126.0
11176.03,53436.42,126.1
11342.14,53450.62,143.9
11318.57,53431.89,139.9
11360.83,53473.73,144.1
11348.71,53489.49,144.0
11331.95,53470.82,142.0
11310.53,53452.02,140.0
11295.45,53434.89,138.4
11276.05,53418.33,136.1
11275.06,53421.27,138.5
11295.18,53439.07,140.7
11324.67,53469.44,143.5
11313.56,53534.13,147.9
11294.63,53527.06,145.9
11297.53,53508.93,144.3
11282.95,53427.69,139.9
11250.64,53428.19,136.9
11236.6,53444.1,137.5
11233.78,53460.24,138.7
11307.52,53452.34,141.7
11329.23,53541.94,148.4
11383.89,53393.53,178.0
11386.33,53388.43,178.0
11135.52,53494.85,118.0
11119.74,53504.7,116.5
11102.96,53516.64,115.4
11078.66,53500.41,113.7
11183.42,53614.53,128.0
11135.89,53465.87,118.4
11128.24,53471.03,117.6
11115.82,53478.93,116.1
11100.27,53487.17,114.8
11084.28,53497.53,113.9
11176.67,53809.65,139.1
11179.21,53804.88,138.5
11179.77,53799.98,138.6
11178.02,53790.28,139.6
10668.86,53442.13,61.1
10601.95,53529.2,91.2
10566.53,54197.7,60.0
10601.95,53529.2,91.2
10601.95,53529.2,91.2
10540.74,53787.34,73.65
10571.34,53670.75,72.7
10562.57,53699.97,72.2
10572.13,53675.88,63.1
10549.64,53754.7,73.9
10568.05,53684.62,72.5
10574.34,53661.31,72.4
10581.71,53636.3,71.9
10593.89,53609.88,71.8
10603.07,53584.75,71.4
10612.73,53558.08,72.0
10643.5,53485.97,73.3
10658.0,53440.42,73.1
10667.05,53430.65,59.9
10601.95,53529.2,91.1
10601.95,53529.2,91.1
11308.03,53446.27,139.53
11339.68,53477.21,142.94
11352.9,53467.12,143.32
11318.23,53433.89,139.69
11124.97,53499.23,116.93
11152.64,53456.06,120.48
11277.81,53417.02,136.28
10601.95,53529.2,91.1
10597.22,53561.83,83.7
10578.09,53578.35,82.7
10565.88,53595.55,84.3
10566.84,53605.4,85.2
10578.5,53643.51,71.3
10579.41,53622.99,71.6
10574.63,53596.72,71.4
10591.44,53576.13,71.5
10604.59,53525.15,84.472
11327.53,53531.0,148
11313.53,53533.0,148
11218.51,53617.96,132.8
11275.89,53580.67,132.8
11276.96,53658.55,145.2
11221.13,53696.7,145.2
11315.32,53551.21,152.3
11207.53,53747.56,145.6
11327.53,53531.0,148
11313.53,53533.0,148
10652.55,53452.21,73.7
10648.0,53469.48,73.5
10639.33,53489.55,73.2
10605.38,53538.59,84.5
10615.82,53508.96,85.2
10627.0,53482.52,84.9
10642.65,53459.66,84.0
10541.62,53736.43,86.2
10546.37,53714.98,86.3
10552.34,53700.74,86.2
10555.52,53686.47,86.1
10561.2,53672.39,86.1
10563.55,53661.76,86.5
10592.12,53552.7,85.3
10566.86,53654.49,86.6
10566.56,53634.83,86.0
10566.22,53619.5,85.4
10566.87,53596.39,85.3
10567.86,53575.86,84.8
10569.7,53570.59,83.8
10570.73,53652.37,78.5
10558.33,53705.21,74.8
10551.87,53725.22,73.9
10547.51,53745.3,74.2
10541.04,53766.24,73.2
10560.99,53562.06,84.2
10580.63,53486.61,84.3
10596.3,53502.12,83.6
10622.14,53475.74,84.3
10628.89,53443.46,84.3
10611.66,53419.03,83.8
10553.16,53517.91,84.2
10544.05,53654.48,86.6
10550.5,53625.68,85.7
10561.55,53595.83,85.5
10565.59,53431.7,84.0
10247.44,54418.4,78.8
10271.92,54385.67,78.8
10258.6,54400.42,78.8
10210.59,54318.26,71.0
10216.02,54326.65,71.1
10230.68,54328.7,72.2
10235.81,54331.63,72.3
10230.88,54334.01,74.7
10214.27,54329.09,73.6
10209.29,54322.29,72.7
10456.09,54308.13,60.4
10442.77,54287.18,60.4
10416.19,54371.75,60.9
10401.83,54334.05,60.4
10434.77,54386.05,61.2
10359.82,54295.01,59.1
10389.09,54358.93,60.5
10498.06,54313.68,61.9
10431.9,53677.09,79.0
10441.06,53689.0,81.4
10446.47,53695.0,83.0
10466.24,53716.7,87.8
10479.35,53721.95,90.0
10483.78,53733.76,93.0
10500.98,53733.0,95.5
10508.55,53726.3,93.8
10497.87,53723.68,92.4
10488.38,53720.91,90.8
10466.72,53708.11,87.1
10455.53,53696.72,84.2
10436.23,53675.38,79.3
10426.47,53649.06,77.6
10426.17,53642.41,77.4
10428.26,53630.21,76.8
10436.01,53614.17,77.3
10441.44,53606.39,77.8
10509.06,53738.18,95.3
10415.9,54288.26,59.8
10376.05,54299.82,58.8
10262.41,54413.91,75.3
10269.09,54404.81,74.8
10385.35,54247.47,46.2
10381.24,54244.64,46.7
10375.1,54242.57,46.7
10370.9,54237.57,46.6
10366.18,54233.35,47.8
10358.72,54227.29,47.6
10350.59,54221.08,48.0
10342.46,54211.94,46.8
10337.59,54204.68,47.0
10359.73,54135.63,46.2
10336.19,54195.56,47.2
10337.69,54187.21,47.4
10342.52,54179.24,48.5
10350.35,54176.81,46.3
10352.17,54174.08,46.1
10377.46,54255.52,59.4
10366.5,54247.94,59.6
10360.42,54239.07,58.8
10351.58,54231.45,59.1
10345.97,54227.24,58.8
10341.4,54222.49,58.7
10335.71,54217.14,59.2
10329.84,54210.94,59.9
10353.36,54109.88,58.4
10397.93,54047.27,57.7
10401.04,54039.18,57.6
10406.83,54030.37,57.6
10471.74,54373.93,73.2
10444.79,54432.36,73.3
10418.1,54440.91,84.2
10429.72,54443.95,85.1
10444.52,54448.86,86.8
10459.39,54435.83,86.5
10276.07,54380.81,79.2
10280.0,54386.74,74.8
10279.14,54398.34,74.8
10255.11,54423.85,75.6
10262.05,54427.75,74.5
10275.34,54433.79,74.0
10292.4,54437.19,73.5
10305.98,54441.13,73.5
10316.99,54446.09,73.5
10328.92,54450.13,72.8
10342.97,54454.08,72.7
10361.43,54460.27,73.4
10376.38,54458.23,73.0
10391.67,54459.43,73.1
10399.71,54454.99,73.8
10418.63,54441.69,84.6
10414.31,54446.6,86.0
10408.81,54460.05,88.2
10402.24,54468.51,91.0
10393.32,54470.36,91.7
10384.98,54468.02,89.3
10376.39,54465.36,87.3
10365.84,54470.08,90.2
10352.71,54468.4,90.6
10338.76,54463.53,91.5
10312.47,54458.91,92.7
10300.21,54455.05,92.6
10265.03,54441.81,84.6
10247.38,54440.06,84.7
10246.07,54425.71,85.1
10507.24,53405.53,75.0
10463.39,53448.31,73.6
10518.41,53354.98,65
10167.19,54102.11,54100
10798.38,52752.29,10800
10507.0,53300.79,53300
10464.76,53401.26,53400
10422.52,53500.85,53500
10381.14,53601.66,53600
10337.79,53701.13,53700
10297.7,53801.12,53800
10258.7,53901.68,53900
10210.38,54001.59,54000
10124.96,54201.14,54200
10082.52,54300.65,54300
10040.9,54400.74,54400
10279.65,54369.19,77.8
10280.07,54359.66,77.4
10420.2,53988.97,57.9
10415.8,53992.33,58.3
10415.78,54001.3,58.0
10415.7,54007.37,58.5
10417.76,54013.48,57.9
10417.08,54016.9,59.0
10415.93,54024.74,59.0
10415.36,54031.07,58.5
10410.38,54042.36,59.0
10401.12,54076.92,46.7
10412.28,54072.9,46.6
10417.82,54069.0,46.3
10420.69,54063.96,46.2
10420.98,54057.96,46.2
10418.26,54050.65,46.2
10421.72,54044.23,46.7
10423.93,54037.3,45.8
10424.49,54029.03,46.5
10427.19,54018.75,47.1
10430.35,54016.9,46.1
10424.79,53999.48,46.5
10428.36,53993.89,46.3
10456.13,54436.3,85.9
10445.67,54447.0,85.9
10431.1,54445.1,85.1
10418.45,54441.64,84.5
10401.36,54468.31,90.6
10322.07,54463.67,92.6
10290.15,54452.73,90.8
10277.27,54448.23,88.1
10246.7,54411.47,84.6
10528.08,53894.29,47.0
10531.41,53890.71,46.6
10527.72,53873.93,45.9
10532.1,53863.9,44.9
10454.34,54183.36,46.1
10527.4,54134.7,45.3
10538.69,54119.82,45.3
10528.08,53894.29,47.0
10531.41,53890.71,46.6
10527.72,53873.93,45.9
10532.1,53863.9,44.9
10454.34,54183.36,46.1
10527.4,54134.7,45.3
10538.69,54119.82,45.3
10536.42,53855.51,43.5
10542.45,53846.12,41.5
10533.13,53815.6,50.1
10371.55,54146.56,45.5
10341.26,54138.72,61.0
10355.8,54159.34,45.7
10356.46,54149.59,45.6
10357.03,54142.14,45.6
10361.16,54126.82,45.7
10463.89,53977.21,46.2
10489.67,53940.62,46.5
10479.32,53923.25,50.7
10472.06,53929.2,51.4
10468.1,53932.49,51.3
10463.0,53938.28,52.1
10459.13,53942.47,52.5
10406.37,54054.04,56.9
10391.56,54056.17,59.5
10387.69,54059.81,59.9
10374.12,54071.68,60.2
10370.12,54079.05,60.2
10363.02,54088.18,60.2
10360.92,54093.74,60.0
10362.59,54101.59,59.3
10344.02,54117.95,59.7
10343.34,54126.01,58.8
10342.21,54132.54,60.6
10447.13,53962.85,47.2
10452.55,53956.25,47.6
10457.52,53951.39,47.8
10463.36,53944.88,47.7
10467.69,53938.94,48.0
10471.36,53933.03,48.0
10476.02,53929.62,48.0
10480.58,53926.46,48.1
10503.24,53901.09,48.2
10491.57,53910.85,48.3
10494.81,53915.03,48.0
10503.59,53916.08,47.5
10536.2,53839.31,41.5
10528.19,53852.37,43.5
10522.34,53865.26,45.5
10513.02,53885.83,47.7
10505.46,53881.06,48.2
10513.13,53873.38,46.9
10542.74,53810.29,47.8
10525.84,53826.27,49.8
10519.15,53833.94,50.2
10515.68,53847.55,49.9
10510.0,53853.27,49.5
10504.87,53859.02,49.4
10500.48,53864.24,49.3
10490.43,53870.76,48.7
10506.17,53868.03,47.4
10511.11,53862.81,46.1
10525.28,53840.34,42.1
10530.41,53832.92,40.8
10533.79,53826.65,40.3
10536.82,53822.29,39.8
10541.15,53821.59,39.6
10521.73,53889.34,47.5
11475.31,53189.58,941.0
11419.88,53197.58,124.7
11408.7,53259.13,147.2
11398.88,53352.88,169.5
11428.46,53143.27,166.8
10146.31,54376.34,70.9
10145.89,54384.83,72.0
10144.54,54389.37,72.8
10142.03,54402.23,72.2
10143.86,54422.54,73.5
10144.6,54432.68,73.4
10142.3,54447.11,73.4
10137.96,54458.27,73.4
10134.76,54460.64,71.6
10131.74,54470.06,71.0
10132.36,54477.04,71.2
10128.42,54484.29,70.8
10124.59,54491.61,71.9
10118.32,54492.39,70.5
10109.54,54493.79,68.7
10099.72,54497.14,68.2
10107.06,54484.97,60.7
10113.34,54479.62,60.9
10118.89,54466.14,61.0
10124.51,54454.74,61.1
10128.98,54442.01,61.8
10129.1,54431.06,61.7
10130.29,54421.1,61.9
10130.95,54409.76,62.4
10133.67,54395.64,63.6
10136.31,54388.37,64.4
10138.36,54378.73,64.8
10140.63,54365.25,65.1
10144.26,54359.74,65.4
10431.27,53971.4,55.6
10438.25,53962.33,54.8
10445.47,53953.31,53.6
10453.86,53944.96,53.2
10444.24,53967.43,47.2
10441.59,53970.7,47.1
10439.33,53977.12,47.2
10436.23,53983.58,47.0
10433.79,53990.43,46.9
10407.57,54067.3,46.1
10393.04,54071.85,46.3
10388.65,54078.18,46.3
10386.14,54090.04,46.2
10378.52,54098.1,46.4
10370.59,54107.47,46.2
10367.78,54119.66,46.1
10455.09,53933.14,53.5
10470.8,53920.78,51.9
10482.92,53908.1,50.5
10502.8,53891.17,48.6
10399.65,53967.22,61.5
10407.98,53954.5,61.5
10413.47,53940.91,62.1
10423.31,53927.52,61.7
10428.29,53917.27,62.0
10431.35,53908.39,65.6
10465.7,53890.43,63.5
10475.92,53879.28,62.7
10485.24,53867.71,62.5
10501.36,53852.67,61.9
10506.36,53847.65,61.7
10509.93,53836.71,61.7
10512.19,53825.99,62.6
10515.03,53819.77,62.4
10521.09,53811.47,62.0
10527.74,53805.05,63.1
10535.5,53798.96,62.6
10543.53,53793.41,62.7
10539.75,53810.54,50.2
10490.54,53875.02,49.2
10480.55,53884.69,50.1
10475.79,53891.36,50.7
10457.79,53905.77,52.5
10455.97,53909.69,52.8
10434.83,53923.62,54.2
10424.95,53936.38,55.0
10420.51,53943.63,55.1
10414.23,53955.72,56.5
10406.35,53967.65,57.3
10394.77,54307.86,59.8
10362.23,54283.46,58.8
10951.37,54390.69,179.6
10960.49,54395.65,179.5
10970.68,54402.35,180.0
10954.58,54405.17,170.5
10949.18,54404.0,170.9
10944.97,54403.94,169.8
10938.87,54412.45,166.7
10934.8,54417.48,166.2
10930.92,54422.58,164.9
10927.87,54427.05,163.6
10921.93,54432.47,160.4
10916.66,54437.2,158.8
10909.44,54441.79,156.8
10899.34,54448.63,152.6
10892.12,54457.15,149.8
10886.09,54463.11,148.1
10879.24,54469.46,145.8
10871.4,54475.89,143.2
10399.92,54122.37,45.5
10401.06,54092.8,45.8
10433.84,54118.88,46.1
10143.36,54408.35,72.51
10136.41,54397.04,70.99
10136.43,54390.65,71.11
10137.91,54382.74,71.02
10147.49,54366.02,70.68
10161.88,54349.17,71.47
10156.97,54341.47,67.13
10126.96,54383.59,63.47
10124.36,54394.86,62.88
10122.64,54460.11,61.07
10119.71,54464.29,60.92
10157.79,54420.46,79.02
10176.4,54429.58,85.87
10114.22,54378.93,63.13
10125.77,54367.13,64.16
10518.01,53272.89,63.8
10511.57,53330.42,61.5
10749.0,52755.58,78.7
10819.71,52765.66,62.7
10809.51,52791.24,64.2
10764.35,52745.46,75.6
10757.68,52762.47,76.6
10751.23,52781.68,77.0
10866.14,52781.04,72.0
10792.49,52779.6,67.2
10748.0,52756.78,78.7
10735.42,52777.45,81.0
10535.91,53299.19,61.5
10531.52,53285.06,63.0
10537.3,53235.97,66.3
10543.93,53339.0,67.1
10530.85,53321.37,62.1
10541.57,53324.4,62.8
10516.88,53275.65,63.8
10527.23,53270.23,64.5
10539.76,53281.97,64.1
10535.11,53255.31,66.5
10518.41,53354.98,65
10220.12,54570.64,91.1
10299.45,54596.41,125.2
10324.6,54586.74,138.0
10236.93,54564.9,120.3
10202.5,54553.55,93.1
10218.22,54558.7,103.2
10250.58,54568.81,120.3
10314.05,54577.26,127.2
10315.56,54595.85,133.2
10341.33,54594.98,150.3
10333.93,54614.83,151.6
10347.82,54603.68,157.3
10347.82,54603.68,157.3
10074.3,54484.18,61.6
10077.02,54491.77,65.37
10046.06,54492.63,63.94
10045.28,54485.9,60.82
10011.34,54483.82,60.16
10056.21,54411.63,66.76
10070.66,54408.71,68.74
10059.28,54430.58,60.75
10076.42,54426.93,60.67
10040.95,54435.57,60.82
10040.6,54447.75,60.79
10023.7,54451.46,60.68
10032.94,54426.97,60.66
10428.85,54153.02,45.9
10511.11,53808.91,73.15
10520.8,53796.82,74.31
10528.22,53795.54,73.34
10540.74,53787.34,73.65
10453.78,54146.26,46.0
10533.74,53793.22,73.9
10351.31,54617.25,151.2
10348.62,54247.63,58.8
10463.52,54102.1,46.2
10459.35,54000.89,45.8
10480.1,54364.64,73.7
10197.94,54514.59,94.9
10194.85,54495.4,93.95
10210.69,54489.9,92.92
10204.78,54510.91,93.95
10196.28,54531.14,93.18
10189.28,54546.82,89.75
10198.8,54536.45,93.24
10203.67,54542.51,92.09
10213.88,54531.41,94.88
10256.38,54539.38,92.92
10239.38,54548.23,96.79
10225.29,54516.56,95.14
10216.44,54505.41,94.52
10207.74,54471.1,91.96
10209.33,54456.19,91.13
10204.9,54457.11,90.75
10228.76,54436.48,85.01
10212.1,54446.16,86.67
10186.98,54388.87,83.12
10183.11,54411.59,84.21
10182.3,54439.88,87.26
10201.23,54474.45,91.72
10192.1,54466.09,90.66
10223.41,54464.72,96.77
10214.63,54467.21,96.54
10212.36,54466.19,93.1
10221.55,54461.01,92.9
10232.07,54456.75,92.92
10235.39,54443.13,90.51
10224.23,54447.24,90.99
10209.74,54453.92,91.23
10202.91,54445.07,90.13
10196.98,54432.36,87.04
10200.39,54409.62,84.01
10207.7,54397.88,82.61
10222.77,54393.58,82.34
10254.97,54386.61,79.9
10252.42,54375.43,79.52
10225.73,54375.25,81.55
10208.51,54375.77,82.5
10200.41,54372.93,83.9
10251.76,54373.74,80.64
10440.78,54081.66,45.9
10372.02,54049.09,62.1
10345.72,54069.99,65.4
10330.24,54091.05,67.3
10303.35,54123.22,69.6
10338.09,54092.61,60.2
10367.36,54058.33,60.5
10389.72,54045.12,60.6
10267.1,54388.76,77.5
10407.58,54010.13,59.7
10324.54,54533.01,99.7
10325.05,54526.42,99.2
10327.82,54517.45,97.1
10324.4,54511.03,95.9
10320.37,54507.53,95.1
10276.31,54507.21,90.7
